STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Upper middle income,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3197.0034988557472,3380.511583679748,3549.030664863549,3739.139607821633,3933.249623766626,4144.490890151442,4420.429980391516,4697.170363801027,4711.417805885976,4877.784227898245,5244.336303987469,5499.243577126285,5801.765908532481,6194.170434801263,6805.733688707895,7459.2948837837685,8291.610324060399,9228.01929689861,9935.594284070072,10263.015642172095,11167.445910747127,12082.563381660655,12786.49458049918,13434.152326893616,13916.619030673311,14046.458786054816,14572.324713118776,15333.325591117682,16311.853678133362,17204.38838897327,17340.547288902646,19507.211676921845,21670.44887372133,23433.88135442932,24934.55517225008
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Liberia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,786.5258094583211,792.688689765655,496.85140641224746,327.8299040796005,262.5962814034488,254.38847458139463,282.2316765141066,547.8767949002768,651.9264086301821,761.6627260140965,965.3955233305477,986.5727986786388,1012.9189129211017,715.8182468128722,745.3978618166562,774.0325677902854,815.2189170368366,872.5846459422164,915.0535997141794,939.4962902462144,980.1181397740999,1040.761414040184,1156.9531944800333,1360.1291037015458,1418.7735551589146,1340.4327974119658,1490.3358141002595,1664.944813235653,1799.7275139774838,1899.5220097285514,1659.52109145991,1539.20892304674,1691.5727572185108,1794.533408633621,1871.0440616426233
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Samoa,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2148.2835223622033,2165.6761127394398,2198.1008860223237,2322.7831231364185,2293.5779545887863,2477.7372979723,2681.1931805419613,2722.1581193394736,2791.8176616634387,2871.2144764711215,3061.8498667672147,3334.977916458417,3552.9106671079926,3792.198476609145,3996.7446356323994,4378.594431577199,4591.9070252478505,4713.021233757264,4939.22558356596,4906.482542746278,5229.041911991236,5494.240631182129,5338.739793229217,5386.900630819143,5468.100585325563,5681.778127688427,6141.45089044263,6280.215004771427,6318.26977293454,6638.1845475910195,6450.752011834047,6350.114283532528,6909.171299283358,8194.807256407335,8736.816067725382
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Portugal,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11779.756601759109,12739.410158614493,13181.922768958017,13202.480154796716,13577.909220108415,14406.325474695128,14922.000385142674,15789.485048291532,16688.035240985213,17718.15157244185,18883.114596945186,19528.582612082693,20356.647299736018,20849.59438333749,21475.571102126745,22725.277494608355,24677.283462992196,25738.021489596125,26665.837295293903,26471.90796071592,27292.081953152778,26803.23369046455,26476.218277726937,27966.087425470465,28764.52549550424,29608.007151395595,31589.269560955247,32970.83953865624,34896.79933829735,37865.56035642948,35966.71279656101,38657.6677223425,45250.01487598647,49352.83886130321,51679.888380752695
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Greenland,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,20472.45566735591,21178.872440269384,20628.57398394019,20092.09550536586,21619.35108486855,22772.56420467081,23502.07272069093,24215.216346839974,26340.05216965116,27080.86112779105,29616.15974278861,30561.799828695872,30618.002785573284,32516.04137429488,35604.33906468773,38527.08503272038,42039.79379354857,44366.43151560473,48203.12306441498,48924.76408496356,50190.881788042876,50653.05859169242,52389.325351823965,52893.65035582121,56555.06906712191,55815.650288361154,58908.59077293138,60010.09829072976,61806.82713081742,64264.05646073933,64999.4435683064,69302.0088788237,75720.42982193232,78840.59783959885,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Qatar,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,55658.88361929276,54758.719287342006,60387.02972822785,59124.9748422086,59415.3629597172,60321.11162521103,62331.36832169934,79219.0302278524,84486.2410415228,84690.09261503056,88848.70137648832,89804.93542634601,93176.53067352233,94120.36683177706,110957.82821109916,115250.40233413244,127180.71019978251,124055.68246708438,126015.02432792845,125897.62504715023,151646.14516385092,174619.91770681477,180939.439450305,169203.34985034092,148389.2001334999,102545.86329127896,89934.66888248002,99358.37338804349,110032.83988274653,107502.56785362652,82149.4569875883,116832.65694197151,122920.54329028999,129367.86967092719,126046.35485561157
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,"Korea, Rep.","GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8567.463388258175,9723.695312817921,10467.625483792319,11349.40090461636,12551.16935339462,13921.135982327156,15163.556763370894,16241.06437960528,15500.147603864942,17421.392913921965,19236.908835930306,20442.214287205432,22173.48817291682,22919.741709631435,24658.176118921212,26179.34212625812,27972.384762935075,30255.391009159004,31211.059346945513,30739.957229434847,33120.35193456304,33944.251187976944,35061.5531929083,35844.225378240815,37032.172417256144,39794.19611800428,41672.62783170774,43155.9100867658,45511.080350633056,46511.2196957018,47881.492134419335,51718.251865663115,55509.336876117355,57429.80310764019,61051.34925024983
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,"Bahamas, The","GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,19817.355935224452,19296.123913384585,18635.91430478883,18780.88538798475,19440.924451691404,20377.336316079814,21287.35538747464,21606.24532208629,22555.78819057646,24183.587663704104,25421.622940030797,26351.07602578033,27171.308413354112,27030.896935687695,27659.537953989944,29142.900217675793,30401.50768919562,31232.13137244094,30678.626553148442,29196.6178474292,29624.975385096015,30073.676930596117,31035.550056887387,30294.476830520085,31726.17408738624,32137.5784729905,32285.27603660688,34282.17103577908,35227.76190632429,36116.00020253532,27204.625909517963,31064.682216619418,36791.40104609638,39090.121473797604,41197.93425484768
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Bolivia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2796.6582759069033,2980.73517857457,3036.2801180823944,3177.296402678525,3331.486943172079,3493.83709216274,3644.900183853621,3821.807365323054,3988.092305943447,3991.496663363407,4113.04245150496,4204.936227485052,4303.835146613016,4432.920852696192,4662.970777142926,4937.8699768248625,5244.160212302093,5536.568156536579,5889.943390819756,6024.059473979419,6245.338631976708,6597.962176048674,7183.826024521069,8068.720172307764,8628.942661285984,8757.317771154065,9242.02728323599,10420.392325093344,10758.407559400322,11005.354116915614,9580.98962081658,11202.440983670711,12306.729312869538,12892.12495787769,12877.635118437232
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,St. Vincent and the Grenadines,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3960.376792909987,4125.674913541146,4477.371983327591,4768.753369307639,4802.014281648841,5277.443866882371,5439.809988294883,5726.4645798269175,6025.601228148732,6266.195081498606,6502.900236342183,6768.193707835793,7250.392744130965,7902.627308837198,8471.962462658319,8985.69686082526,9949.489387656335,10604.348023657876,10901.564874456832,10868.535093410452,10561.308030595977,10773.614474257107,10988.502614009514,11624.862514207618,12135.583051029056,12378.842727427951,13493.477312099665,13575.431976951279,14689.85007108857,15339.556028106437,15336.598777176447,16200.899459784525,18035.27329281201,19819.869034679035,21272.080067366205
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,South Asia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1196.9337251358866,1229.057387397625,1297.6214127827186,1363.635324777756,1452.1914971408648,1558.5097653664893,1666.887901940046,1732.3616878371718,1821.5909598353846,1962.8345596915367,2050.007051560799,2153.1676123374364,2229.421738939735,2403.2961256675258,2612.0518139398564,2856.1761945825315,3129.719807641001,3407.9631344202635,3543.8873217504683,3779.9744747736945,4084.5580716955983,4336.461597347153,4712.8328234322325,4923.133671433008,5117.573776373652,5353.196952980793,5729.000629108738,6077.776225697878,6648.987493049481,7088.516622333028,6969.472124202548,8015.356744628112,9129.601732831718,10176.354763582262,10973.710171580451
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Nicaragua,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1978.5663418588326,1995.0773924457415,2002.639095967835,1997.7124764884209,2064.1692095797493,2187.034419610122,2324.781742474328,2417.986182981744,2497.4494001711855,2672.49228436112,2806.259379373448,2916.551683237608,2948.2297984788306,3046.1086825849,3255.485158599242,3455.992736670071,3657.967496914944,3891.4998497234533,4044.37612184283,3879.6698819039675,4042.220712765174,4324.710072442375,4507.943028666958,4710.572431585126,5067.7463901868705,5448.892260103172,5882.36645219746,6225.347025748461,5935.166936313859,5981.108764314665,6274.094567413876,7119.169233600418,7796.693620341443,8319.97944140996,8708.799830516262
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TKM,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Turkmenistan,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5320.537023509601,5117.427369070352,4350.533697948567,4422.125567454251,3658.7429531153393,3404.8489801705914,3636.479817948609,3222.379012511346,3431.5760175784812,3980.6545956952327,4208.665154570325,4401.30380449396,4392.823815394567,4536.197815052022,4798.153174473975,5489.345421792951,6163.850181543427,6901.017568856899,7915.547924209727,8285.018930153608,8971.616287368117,10282.726619052839,11035.451277852957,11722.808627257707,12476.534435838712,12714.813724036263,12919.371222426023,13278.40303533809,14368.462143253213,15477.723764397802,15090.93949717776,16434.13990603527,18340.111280529938,19828.92484611992,21213.086250195294
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Caribbean small states,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7176.202173578856,7445.328641466152,7834.656616871132,8004.196631093509,8402.582040461393,8769.93099468048,9314.471218387947,9879.222681181958,10402.135343617403,11016.349898106353,11711.512190045883,12176.359692924483,12816.920048031154,13920.054238525932,14941.000297267177,16225.016694135005,18069.551185913246,19223.810663904063,19882.21536985808,19265.033189758684,19804.356312146367,20269.54989228473,20766.90027328256,20903.058599095573,21206.12583516321,20632.337685164533,19975.902131888346,20762.5365878571,21259.279515896633,22157.001883504363,20161.685964893033,23493.30543754314,28974.996549545718,32868.20899673488,38624.060544169784
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Bermuda,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,35944.53835027723,35583.991858800226,36109.732857216,37812.99849190512,38603.85388377361,40917.61041464923,42545.120218723554,44995.78545705563,46915.84583654281,48798.905012788455,54176.37774835599,59092.87597046781,58862.690798679505,61829.32401168971,64790.273919806095,67771.46837561415,73590.11607022648,77894.06462138443,77556.43500389253,73336.98751515454,72188.69283045852,70911.54231872498,69149.05003426818,71519.6398526584,71988.53836278217,75943.46429709224,80412.18348954845,85680.97019172167,85978.21772270088,90984.45767083182,85146.40062756959,92319.67148612188,105142.40996718328,114372.04992737246,124252.83570258624
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Belgium,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18687.725796097468,19600.89635981982,20272.01785535001,20472.777919688982,21518.254138575576,22446.27480723914,22745.214586600738,23733.449348509443,24370.372367152213,25440.841188863844,27794.05116308615,28793.514264359426,30282.288645028253,30930.62833347443,32059.68786377979,33177.89094581582,35251.44506975928,36798.19188572593,37883.331941781944,37905.65831262896,39839.97727729182,41244.84950352129,42483.525066678776,43864.120419683815,45147.64295340567,46071.914889496016,48414.55180656812,50256.06317727839,52466.733078459896,56712.46957197804,56120.095842046554,60669.21377465312,69128.13888838432,71946.14471902922,73514.48310452583
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Slovak Republic,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8638.407988285373,7623.114883937503,7270.410493082635,7569.2095975930415,8178.26517734919,8811.825535115096,9499.571966463029,10137.086320619106,10666.418410434306,10725.643399596715,11369.991616770267,12367.339152016724,13291.786471255637,14088.261015052896,15165.883613461905,16570.2574196157,18905.719577233485,21232.27033806617,23714.135357099065,23077.371208463566,25381.7112298749,26201.650282088598,27022.774732138194,28075.432623671855,29108.072180194013,30147.99036725414,29867.980339008056,30245.78258697563,31509.81872916348,33985.6758419661,35327.94391655885,38346.09357681767,41562.149779391286,45973.94069029912,48132.35643054295
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Europe & Central Asia (excluding high income),"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6327.77773502003,6159.4786886647225,5921.415825290977,5834.950504648501,5247.742164461352,5315.188114614356,5519.15788630786,5898.619927336636,5199.424313717605,5215.130752247627,5721.127289129549,5932.0128903750665,6241.75309738665,6683.330851704972,7549.720246938216,8325.921047165786,9502.553621285413,10593.213630780767,11424.720047729892,11076.296894846088,12076.872065110143,13283.228376934001,14029.312391937085,15269.94900976783,15792.877952596702,16078.504669909724,16677.589541852645,17661.78687328127,18319.416264649914,19465.53830315718,19787.107499889902,22121.825833236337,25117.992761183523,27541.82468332927,29333.255896659397
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,XKX,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Kosovo,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,6352.652319555201,6736.7610892669245,7179.222779336867,7776.47393102774,7897.566927778763,8090.759392639021,8200.47420451574,8714.919663561319,9157.046307429082,9380.94007290057,10018.738708081135,10861.053174597437,10532.50546928494,12362.421018121306,13950.896732241048,15804.406575405794,17864.416014511753
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,Georgia,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5835.580913334771,4726.6223101180385,2643.1783620022047,1898.3711962232403,1764.2446989517302,1918.769885986506,2253.0952334132676,2615.6462107252146,2795.39447706365,2976.8579733306215,3161.1958249011805,3440.7281793198244,3718.6869325554503,4239.938413727992,4634.777575944773,5271.9509526165475,5980.443904882263,6951.085842660811,7278.663121939927,7119.142790819783,7711.806838894871,8563.83554915647,10059.98206039542,10797.34232734757,11770.69893602531,12269.652893276785,13065.294157467975,13718.937866976376,15021.905757743301,16770.1333771469,16791.259865446496,18915.653400526273,22461.332641454654,25071.967726410687,28285.073280298224
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,IDA & IBRD total,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2674.6919721705276,2769.220921268891,2839.173155407548,2930.6626320736623,3028.309195733586,3170.1359378906564,3345.2124104958457,3513.944705286783,3543.9040108493364,3671.3656497831353,3912.592894562745,4094.1297235615957,4287.86305770084,4561.634198326216,4978.66222457708,5429.3024237761765,6024.305920987198,6623.96694626039,7111.389494436874,7297.567378167553,7835.822472611031,8393.471347074787,8874.521488956718,9286.74986026974,9585.134653815623,9682.38025122366,10027.001001009483,10550.937821336352,11229.961103606902,11860.402541363468,11867.404704423348,13279.410292071314,14703.10179251818,15834.678572765508,16789.13686289206
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_NY_GDP_PCAP_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,"GDP per capita, PPP (current international $)",0,WB_WDI,PU,A,Annual,OECD members,"GDP per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,16654.822003534475,17267.802124638292,17889.151334007245,18376.475776137428,19202.94499519481,19985.113190841206,20862.50820772551,21814.473004385283,22397.06832562787,23275.8959046916,24716.369786227715,25488.89512964872,26275.910775154596,27058.479662088524,28497.336141772423,29851.083053852664,31843.886321774255,33414.6159465974,34288.693106009225,33358.35638840442,34625.7987979147,36077.9379165913,37052.219973985055,38400.616703211825,39552.36946978826,40696.12579869227,42086.578445322004,43720.65485954133,45413.544831542,47429.292030293786,46576.45391991757,50955.601838224495,56824.61931731666,59701.29374858388,61972.888127538594
