STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Fragile and conflict affected situations,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13636.105680528055,12976.631349191539,12025.815711022951,10776.23343390625,10259.80450018462,10189.958088969981,10335.159287158001,10558.773124983189,10570.68987796831,10838.25059663568,11130.327898386427,11482.448434252921,11443.607779629114,12501.33904985655,12868.78502982195,13383.728042018565,13944.75738172762,14348.557351023774,14194.675777275195,14849.62132437624,14974.730047516807,15274.406206617521,15401.292875149511,15371.271408013645,15247.059234806235,15337.21717014588,15428.817154923958,15542.403180538315,15675.081231000013,14744.275561735434,14604.602051233,13104.277566719198,12817.979538663723,12748.91178898459
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,High income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,77207.95150934122,77449.46086284096,78172.58484801452,79644.29682679551,80959.18697962238,82442.19370434857,84548.31565991008,86079.61174986842,87689.78089458245,90199.43769623006,91360.93698554487,92575.46607032545,94426.33390043715,96892.54552778426,98516.64725383188,100380.8637526594,101942.45303560019,102201.75245030383,100538.7588191822,103453.84303023186,104991.28144098571,105581.48580772715,106452.75198381809,107297.82747985836,108276.82855567241,108704.37472947578,110086.30328357648,111409.38989072073,112436.55828399645,111006.61968843247,115834.71306176904,116427.00486170851,116867.80732117557,118489.3196062548
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Korea, Rep.",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,35977.93821821747,37461.85474869572,39566.29023420986,41891.502541343456,44736.85159902345,47316.30428904317,49477.7154305634,50063.61181990925,54909.92711483988,57329.61582566397,58844.08104528668,61870.668635409966,63891.91589591067,65894.92167853942,68541.34214614822,71215.71799125717,74452.26430405182,76144.17191716515,76906.32170818675,81146.26803277207,82206.93224889376,82710.50072657387,84095.13525560535,84589.83053060423,86160.44655404068,88154.25426538211,90163.50464161643,92692.62223528014,93750.54605890057,93905.86527264069,97284.8428897318,96960.03055789757,97026.60072471238,98480.14082360208
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OMN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Oman,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,112804.92071493999,113350.30293928059,111629.32548016656,111425.63170194918,115654.82875000345,117486.92347980604,122684.84495963863,120477.93125929961,118464.46320525673,123642.81681954187,126758.4662232405,122740.33243508403,117197.2935996213,115590.69757517724,113789.91473043212,113719.38230489864,114040.86665571367,118545.48813061792,119905.95122274691,116551.5422358152,98943.93023943318,85451.1600492068,80118.98855724448,76905.96929916914,76424.3752535112,75375.04624749804,72336.54039324966,72538.50928148406,73837.67534248649,79434.11033809544,82355.47901079255,82350.20477137432,76971.68909735918,74299.25145504119
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Colombia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,25879.13056496362,25993.1011184608,26113.46940749621,26939.77149047928,27666.403944194637,28529.970199644868,28844.660424308553,29332.880112361643,29487.21725637154,29797.69901915252,27740.06724407482,28088.62513053467,27816.121049008783,29179.16643961096,29660.71794515443,31357.276075093672,33197.44448276889,33476.99686357038,32082.21713633653,32468.62232806514,33527.67238205797,33807.70598686754,35058.5651371068,35996.459528599305,36355.56374329116,36943.64037763266,36903.56252549137,37412.4444096565,38575.05124864637,38004.122358005196,39876.78859718636,41331.834908291,40161.95635570099,40304.95064891529
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,St. Lucia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,52419.89074267802,55343.526977722555,54607.848399984,54409.49950163945,53367.12323039357,53953.75369554816,54995.407424289246,57542.89956848647,54683.31991156522,52028.45217461412,50229.89938552266,50391.676071783775,52513.26559381484,54204.25796130314,51286.96929770926,51524.984262842474,50010.61786135063,50556.08309504496,49581.98467186885,49751.17095629361,51972.087173476146,49847.16517977813,50102.74966794521,49737.417086481284,48715.7390378081,49231.23780510687,49879.47329468659,50613.859264576044,48398.765011939046,52493.074168323925,44990.67500841981,48273.98524306389,46278.072173300054,47776.11172983102
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Algeria,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,53108.85885465212,55019.927831423505,53493.2357632122,52388.204744415656,55938.83648121983,53688.57423072229,50850.8136492952,53081.2662964643,54554.55677796115,56081.605545989434,54378.21289366489,54892.7616057683,55512.42456486235,52535.67160828388,52682.66841271869,51250.84518048569,52648.983939274694,51338.38225044183,50172.564870332906,51012.277766165316,51791.905494354745,52977.94636973162,53144.82140517453,55151.95233892442,56972.866475773866,57888.95443110581,59142.79078872705,59311.45505782339,59207.384801138614,60380.03056764494,60966.51990823114,58903.42307899708,60159.090225920925,61631.42598968647
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Libya,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,93934.75422776511,88144.23797262089,81761.99509708684,80491.93396442215,75837.57056867603,74516.71328395985,75827.887631703,70607.48424341544,68913.77141819305,69495.89134634419,66921.04003611363,64866.32125118612,71448.11333220302,72725.32035191679,79105.2960800818,81842.5822112923,83822.02405319088,81039.07451693213,75118.56925554224,76450.4340837375,39244.88357403615,75562.1754428643,60574.42978934065,45523.64459414502,44532.02097078014,43037.72047888121,55602.307078295395,58677.34809538297,51255.94851079379,36194.619780556866,45229.50090921053,40682.65269851009,43910.73249185788,44151.463986333634
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Pacific island small states,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14464.978875908215,15029.651189437333,15134.741759410277,15612.724010024656,15932.987423047392,16299.432151577894,15753.81227535664,15630.91063693166,16264.346006482248,15619.090031719026,15494.023661895462,15589.613015092958,15599.503838213823,16055.518911617384,16194.863787128397,16141.183418711707,15781.084708287386,15831.575539920323,15437.64276404766,15726.403131966825,15879.921828100913,15929.509036745087,16418.678681333375,17000.88828200501,17453.79027192846,17857.306208165894,18379.20006754929,18672.023086051242,18500.56011805086,16073.779547221931,15252.663822665927,16658.070952634793,17723.830592947863,17855.459697354105
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Trinidad and Tobago,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37812.993506607476,41252.24984651228,40403.67110112756,39761.514614229374,39355.58450478773,40388.95213316524,41889.16046931969,43934.30974054267,46025.83467015667,47848.400366451584,48338.86151280079,51058.946408744814,56582.45875315151,57796.16272593379,61973.81246089704,68208.34472851135,70819.02789706284,72083.24759215346,69996.28009461863,72012.02872906136,71791.46242637954,75282.36130684754,76505.93575982933,78458.41564887896,78784.43894225013,74268.80833106836,71066.6900721135,70567.7190023963,71023.25572000077,67309.51960281703,67953.8204750095,67533.9645967989,68306.86504735723,70497.04574307131
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Barbados,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,46659.74770108109,44335.548865557656,45014.54485167693,44437.42026497477,42691.46864161874,42151.45331085321,43867.66273932897,44118.75911718894,43175.52766102012,44357.18578757531,43326.45183713549,43514.34398344449,44427.94545367349,43599.58720245339,44814.82219826545,47070.87683844008,47100.149621688615,47563.35348011208,46020.72495972161,45276.33152320182,45343.733334406024,44470.38459446872,42981.08371294141,44657.30539086289,43330.62750531621,42581.626909352744,42782.410175415454,42188.72090039593,42669.05066144139,37582.50065290608,37208.43064511377,43405.44729946299,44258.86579414396,45302.18991675037
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Other small states,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,38825.4955135886,37718.372001639844,38146.331489219505,38887.520067893725,40536.541385684526,41341.55298699289,43921.7352619159,44337.17458609575,45465.42637935414,48678.37957854233,49244.21740816711,49717.27357342321,50610.51429932137,52135.15243268592,53408.88507303827,54949.96948749165,56354.56306510794,55773.69309089381,53776.219200169675,54745.347457718526,55711.88721653054,55809.41001946959,54452.78212502077,54557.17434451213,54897.72474240422,55834.05635557351,57083.02505567889,57961.26709674345,58918.95135359396,56770.31862615713,60029.90674653372,60057.95368791756,60602.53369051584,64348.34243599259
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Middle income,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11272.990937138915,11446.591206005487,11704.157619540865,11943.966131042993,12264.924683616215,12748.97145587998,13127.60551970562,13246.788367144734,13494.886902483708,13957.701452097335,14227.006288590861,14667.21401000537,15245.976416146825,16086.4457127339,16912.185524295408,17958.057110253845,19170.92500005849,20001.381835458877,20534.027418408044,21862.845874997874,22893.482913071068,23857.99305051842,24888.917379329534,25847.792189893873,26765.18628523012,27787.720712097187,28957.694304065193,30048.78785388209,30866.675026122673,30921.058558046254,32075.968648840964,32679.75481388608,33582.46712978912,34583.20515470119
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Israel,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,72566.47946362496,75111.11549935369,72980.6033898224,72788.18358127271,73826.62694901801,76380.64405094107,78541.04886067595,81321.87119311636,81574.78718679881,85093.5006609491,83819.49741960772,83958.09636947972,83744.15459703935,84911.12630068937,84785.8484728266,86703.41191553768,88440.04037298987,88012.07256929531,88729.62853208906,90462.78641594,92797.3053895107,89877.15239151611,91483.2445213306,92108.3581978741,91850.97747568767,93527.5508532705,95341.86076915152,97067.5055727255,99127.41336951064,98141.98127567643,106291.24259140868,106857.28204632187,104869.01545988946,103514.86828759592
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Greece,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,75022.80117203819,73981.27230499663,73287.64827582292,72894.42172712681,73565.49096978125,73206.64542388434,75606.86123518382,77607.07513647177,79474.5872601028,81757.56249056911,85677.84894974047,88312.20143629766,91760.99674764958,95881.94172454155,95676.63868793777,99525.47039886721,102267.80787135819,101121.59861946093,97953.35076418956,95319.80585003972,92857.22789667647,93763.39740359613,96669.29582302594,97329.14120096825,95437.67350194415,94014.62816452075,93242.6073349121,93072.97589372481,92661.45173788833,84377.67076091087,90794.82602727904,91638.30968216654,92145.88974794294,93068.36594229491
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Georgia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,21089.932705738724,11759.54852278135,8163.570324469122,7573.708803006588,8021.218624907127,9753.29047180814,11213.569688380925,12257.474739679159,12552.35761340763,12864.025224044108,13188.263533770072,14416.426969884651,15555.289217692714,16977.83315325349,19052.62516602563,21390.55515129104,23607.867737233682,25495.82022785733,25258.398546975102,26533.70698768301,28383.76690105957,29901.227913159215,31647.465682437643,31975.5239816134,32278.92547023223,33761.54090141907,35718.394726048005,38835.48135490736,41265.322637897625,38523.46564302295,44811.43720638183,47780.04321308551,51270.310473227066,56344.06226804346
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Syrian Arab Republic,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,23546.480912767063,25887.130476978244,26609.501872648154,27929.669494290894,29194.325345782712,30856.58563102027,31234.782729233575,32143.322517439654,29681.673625950494,29183.10076807232,29715.64452668901,30204.111226861394,31695.769431495948,32986.695300681014,34113.35268106778,34102.35902225901,34434.625883246474,35977.8579512378,36958.652554738364,38309.782809469245,38064.161373282885,33310.93345319785,27619.26686549214,27491.610445655544,27757.358643238906,25965.067078790027,25231.834573076267,24429.012673645302,22931.652332813675,22183.39983044968,21468.94791884479,19852.520246480217,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Ghana,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6971.580142501907,7164.97737587013,7368.13115337892,7469.138828779119,7632.260413983361,7845.861564951259,8014.007372582876,8209.902043413218,8514.499280970991,8626.243753655042,8633.250198392603,8668.479319877504,8766.175230698755,8910.01894659641,9093.056013207499,9333.902715843775,9510.666302197154,10129.19753081749,10392.002971992368,10973.47838410098,12112.594891310393,12828.735936636114,13360.035881031648,13785.581374578604,14151.739350614887,14184.682625555435,14835.283092323514,15535.868322075827,16333.233066389492,16379.534959825936,16907.0466644367,17243.04922770607,17354.226334787363,17980.919562724728
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Cameroon,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10456.88601244053,9851.65908208756,8816.933821480663,8696.402337525693,8663.61640426783,8716.50825522446,8823.036985253659,8953.225347279384,9077.578335491282,9150.843394901709,9265.246667467183,9319.52068914398,9456.440415067078,9744.012470772406,9606.048996066465,9622.51304299992,9681.804536412617,9902.18722732611,10127.565595109154,10416.37658353424,10584.100437424486,10887.706525824111,11241.76879202794,11647.898716061252,12042.261990542513,12355.608663518477,12591.406126174244,12888.228250030936,13117.958108933275,13084.12881462462,13249.362660842373,13207.219555992253,13234.018847207544,13348.683783582706
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Italy,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,113549.93571945855,116924.6175285505,118028.43714182793,123263.84155615202,128417.19970590362,129167.04737573462,131541.1810049245,133217.63946025958,134044.7346885783,137760.0135344217,138281.53174628466,136760.136332236,134507.14138696194,131557.77685299303,133079.56227457218,133599.82335769245,134494.83210860842,132053.36672457302,127384.92712121685,130403.80960819223,131113.62545020063,127403.87818052169,127703.11958252406,127704.33253180709,127989.52301507944,127855.90343913427,128328.06750008499,127692.75501059764,127950.90401129659,119091.66854067799,130053.45617549792,132513.13877429548,130817.54590737566,130489.38902819763
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Federal Republic of Somalia,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5759.036942275877,5520.921852736182,5571.345053325772,4385.617608530703,4393.218436876294,4578.211291845652,4456.585344459982,4557.024720130658,4701.562333022202,4832.090412060493,4983.981018252968,5172.042195281721,5371.580321931214,5549.01782743418,5757.552827202785,5969.322758084564,6190.222041962215,6415.806648316042,6670.097788250033,6934.4277714676255,7320.640018511882,7716.182981246165,8271.106673828492,8672.948342506754,9218.890742545596,9485.504783536162,10449.501678178147,10306.879416934516,10212.912279554032,9703.228577591166,9685.799224815435,9506.409198917898,9566.150571914433,9600.079533394797
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNA,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26209.17914569957,26866.242217064242,26872.700434574897,26730.874507983346,27181.788135901556,27647.18107484429,27535.24247756315,28309.708351399117,28440.029944105518,28498.008928889813,28568.69233328388,28875.75840287319,28561.506083446493,29372.54912722336,29843.666668077432,30489.915545559605,31257.205984012508,31783.73693419047,31795.575132335653,32391.27312885448,32594.70307058706,33049.40214367101,32644.10620494685,33033.14061064888,33297.69205090949,34563.08005755195,35528.34540333001,36032.650527353304,35985.82750143532,35871.75654156188,36026.420107260165,36800.094824338084,37641.89407777765,39182.3833988118
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Kenya,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,11309.8220141518,10847.104770339045,10526.480627532668,10439.099563860975,10529.994124956806,10611.430113333745,10330.777529876359,10335.36069397337,10224.804143757969,9893.577698108273,9859.97335625892,9528.16114668592,9430.963610293835,9535.748836631357,9719.752078049718,9976.96539206787,10294.70176415623,9983.77230051288,9976.158714302448,10427.333206854135,10600.239285169584,10730.411626243436,10794.938795866025,10981.864610922481,11169.020858918504,11274.664611932736,11781.367692694736,12557.960657979542,13354.543474742251,13164.580144704747,13686.68184259666,13996.71857816658,14386.578111883042,14667.959826957409
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP per person employed (constant 2021 PPP $),0,WB_WDI,PU,A,Annual,Lao PDR,GDP per person employed (constant 2021 PPP $),Total,All age ranges or no breakdown by age,Total,"PPP dollars, 2021 constant prices per person",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5916.710270950516,6096.6109238001145,6296.167364136758,6642.113059663756,6941.466623618059,7241.806192354853,7572.814414888561,7714.487861619811,8113.159390794473,8404.597700786213,8687.995740008915,8995.796435150434,9323.570073613553,9693.310183781281,10127.389698131683,10678.597633953646,11129.44674026793,11643.865845987857,12167.911703625672,12865.004657770816,13626.683972521367,14451.767438295494,15345.934653235972,16242.818083558586,17151.14303170301,18081.296007074296,19048.752505179364,19379.912126349598,19581.65729124935,19054.45831200769,18667.008947513306,18166.658993120163,18493.20084150759,18870.47753258149
